133,?42,Alexander Larko ,0.228632,9,"Sun, 26 Jul 2015 13:45:43 "
134,?288,dakindia ,0.228638,22,"Mon, 03 Aug 2015 06:43:26 (-0.1h) "
135,?43,Jose Jimenez ,0.228639,65,"Sun, 26 Jul 2015 07:17:22 (-0h) "
136,?50,cud155 ,0.228642,42,"Mon, 03 Aug 2015 04:11:59 "
137,?3,A-Team ,0.228643,77,"Fri, 31 Jul 2015 01:47:28 (-23.5h) "
138,?12,Olivier ,0.228684,16,"Thu, 30 Jul 2015 14:06:32 (-2.1d) "
139,?80,harjeet ,0.228684,5,"Fri, 31 Jul 2015 15:55:34 "
140,?100,Citril ,0.228689,37,"Tue, 04 Aug 2015 06:39:59 (-27.4h) "
141,?1,Fernando Constantino ,0.22869,34,"Fri, 31 Jul 2015 12:25:13 (-0h) "
142,?48,DL ,0.228697,3,"Mon, 27 Jul 2015 11:56:03 "
143,?6,Pinak Panigrahi ,0.228697,56,"Wed, 29 Jul 2015 04:30:37 "
144,?46,Mathn ,0.228697,20,"Sun, 26 Jul 2015 05:21:55 "
145,?45,Willie Liao ,0.228697,5,"Sun, 26 Jul 2015 07:20:35 "
146,?44,Philippe Lonjoux ,0.228697,39,"Sun, 26 Jul 2015 09:10:44 "
147,?44,Gregory Demin ,0.228697,5,"Sun, 26 Jul 2015 12:15:47 "
148,?42,Kirubakumaresh ,0.228697,3,"Sun, 26 Jul 2015 16:37:27 "
149,?41,CodeBender ,0.228697,47,"Sun, 26 Jul 2015 17:40:05 "
150,?41,lcl ,0.228697,7,"Sun, 26 Jul 2015 21:40:42 "
151,?40,Evgenii Nesterenko ,0.228697,7,"Tue, 28 Jul 2015 02:50:02 (-21.9h) "
152,?40,noobhound ,0.228697,38,"Mon, 27 Jul 2015 06:08:11 "
153,?40,Hassan Ghozlan ,0.228697,18,"Mon, 27 Jul 2015 06:12:38 "
154,?40,ibra ,0.228697,23,"Mon, 27 Jul 2015 06:18:23 "
155,?40,Attila Balogh ,0.228697,21,"Mon, 27 Jul 2015 09:18:21 "
156,?40,?????? ,0.228697,9,"Mon, 27 Jul 2015 09:58:33 "
157,?40,Boris Shminke ,0.228697,6,"Mon, 27 Jul 2015 10:41:24 "
158,?40,Sergei Bugrov ,0.228697,21,"Mon, 27 Jul 2015 11:13:03 "
159,?40,Obel ,0.228697,6,"Mon, 27 Jul 2015 12:17:58 "
160,?40,hMnshu ,0.228697,5,"Mon, 27 Jul 2015 13:55:37 "
161,?39,lnicalo ,0.228697,2,"Mon, 27 Jul 2015 20:32:36 "
162,?39,Harshaneel Gokhale ,0.228697,7,"Tue, 28 Jul 2015 00:18:05 "
163,?39,Max ,0.228697,14,"Tue, 28 Jul 2015 01:57:37 (-0.1h) "
164,?39,/r/datascience ,0.228697,19,"Tue, 28 Jul 2015 02:56:42 "
,,,,,
165,?38,nopq ,0.228697,15,"Fri, 31 Jul 2015 06:30:16 (-3.1d) "
166,?38,Nilotpal Sinha ,0.228697,13,"Tue, 28 Jul 2015 10:18:23 "
167,?9,philL ,0.228697,10,"Tue, 28 Jul 2015 11:18:19 "
168,?44,Alexandros ,0.228697,7,"Mon, 03 Aug 2015 15:09:11 (-5.6d) "
169,new,Matt 2 ,0.228697,1,"Wed, 29 Jul 2015 09:18:02 "
170,new,datayo ,0.228697,1,"Wed, 29 Jul 2015 09:31:53 "
171,?39,amoyakd ,0.228697,7,"Wed, 29 Jul 2015 11:28:40 "
172,?7,Carlos J ,0.228697,18,"Wed, 29 Jul 2015 12:16:49 "
173,?363,Brad Dixon ,0.228697,24,"Mon, 03 Aug 2015 14:57:27 (-5d) "
174,new,U023 ,0.228697,1,"Wed, 29 Jul 2015 22:18:50 "
175,new,Nikesh Bajaj ,0.228697,2,"Wed, 29 Jul 2015 22:26:26 "
176,?27,Udaya Bhanu ,0.228697,41,"Thu, 30 Jul 2015 04:49:26 "
177,?244,Weipeng Zhang ,0.228697,3,"Thu, 30 Jul 2015 06:57:30 "
178,?153,Furious Panda ,0.228697,13,"Sat, 01 Aug 2015 22:48:55 (-2d) "
,,,,,
179,?49,??????? ,0.228697,19,"Thu, 30 Jul 2015 22:21:44 "
180,?387,Madhuparna ,0.228697,17,"Mon, 03 Aug 2015 06:18:46 (-3.1d) "
181,?13,Zichen Wang ,0.228697,12,"Fri, 31 Jul 2015 11:04:28 "
182,?397,muhubby1 ,0.228697,12,"Sun, 02 Aug 2015 16:15:18 (-2.2d) "
183,?26,Janek ,0.228697,10,"Fri, 31 Jul 2015 12:27:27 "
184,new,Phil Culliton ,0.228697,15,"Sun, 02 Aug 2015 21:04:52 (-46.3h) "
185,?224,Strawberry_Field ,0.228697,2,"Sat, 01 Aug 2015 20:22:58 "
186,?21,Olalekan ,0.228697,5,"Sun, 02 Aug 2015 04:09:17 (-5.1h) "
187,new,Elijah Paling ,0.228697,1,"Sun, 02 Aug 2015 10:07:40 "
188,new,Mostafa ,0.228697,3,"Sun, 02 Aug 2015 11:32:06 "
189,?184,Ginga Yoshizawa ,0.228697,12,"Sun, 02 Aug 2015 13:53:55 "
190,?19,thedoctor46 ,0.228697,2,"Sun, 02 Aug 2015 18:15:35 "
191,?39,Thomas Jungblut ,0.228697,10,"Sun, 02 Aug 2015 20:04:54 "
192,?8,sidb ,0.228697,5,"Mon, 03 Aug 2015 19:51:37 (-2h) "
193,?24,Chippy ,0.228698,22,"Sun, 02 Aug 2015 22:33:21 "
194,?65,cydonia ,0.228699,2,"Mon, 27 Jul 2015 22:11:42 "
195,?283,Shubin ,0.228699,11,"Sat, 01 Aug 2015 19:07:23 (-3.6d) "
196,?219,udit saini ,0.228699,21,"Sun, 02 Aug 2015 11:58:30 (-3.2d) "
197,new,ask788 ,0.228699,1,"Thu, 30 Jul 2015 15:27:12 "
198,?67,Charlotte Bourne ,0.228787,26,"Mon, 27 Jul 2015 00:10:05 "
199,?63,monkeytater ,0.228836,51,"Mon, 03 Aug 2015 17:59:08 (-0.3h) "
200,?67,Krishna Chaitanya ,0.228849,26,"Mon, 13 Jul 2015 03:28:49 "
,,,,,
201,?67,SVJ24 ,0.228887,13,"Mon, 20 Jul 2015 17:15:23 "
202,?29,pseud0nym ,0.228926,50,"Mon, 03 Aug 2015 21:05:37 (-0.1h) "
203,?66,arnaud demytt ,0.228936,12,"Tue, 21 Jul 2015 21:39:04 "
204,?13,Santanu ,0.229047,105,"Tue, 04 Aug 2015 01:37:52 (-7.9h) "
205,?66,Adi ,0.229105,3,"Sat, 25 Jul 2015 00:16:37 "
206,?65,sarah ,0.229168,2,"Sat, 25 Jul 2015 22:00:29 "
207,?35,Tanay ,0.229168,57,"Thu, 30 Jul 2015 22:22:25 (-2.3d) "
208,?277,Aditya Challa ,0.229168,19,"Fri, 31 Jul 2015 19:17:29 "
209,?64,pastor_TT ,0.229332,26,"Tue, 21 Jul 2015 12:00:28 (-26.3h) "
